contig_id	length	prediction	entropy	reliability_score	host_contam	prophage_contam	G+C	N%	prediction_2	#_bacteria_windows	#_phage_windows	#_eukarya_windows	#_archaea_windows	bacteria_score	bacteria_var	phage_score	phage_var	eukarya_score	eukarya_var	archaea_score	archaea_var	window_summary	terminal_repeats	repeat_length
ERZ773086.9219-NODE-9219-length-3689-cov-1.863511	3689	non-phage	0.463	0.927	False	False	0.410	0.000		1	0	0	0	3.549	0.000	1.304	0.000	-5.668	0.000	-3.979	0.000	1n		
ERZ773086.9222-NODE-9222-length-3687-cov-4.155011	3687	non-phage	0.001	0.986	False	True	0.732	0.000		1	0	0	0	6.984	0.000	-3.102	0.000	-8.094	0.000	-4.301	0.000	1n		
ERZ773086.9223-NODE-9223-length-3686-cov-35.806114	3686	non-phage	0.074	0.930	False	True	0.537	0.000		1	0	0	0	4.559	0.000	-0.536	0.000	-2.258	0.000	-2.684	0.000	1n		
ERZ773086.9224-NODE-9224-length-3686-cov-7.217020	3686	non-phage	0.146	0.898	False	False	0.403	0.000		1	0	0	0	4.219	0.000	0.146	0.000	-2.502	0.000	-2.830	0.000	1n		
ERZ773086.9225-NODE-9225-length-3685-cov-39.259229	3685	non-phage	0.146	0.995	False	True	0.567	0.000		1	0	0	0	4.301	0.000	-0.613	0.000	-7.035	0.000	-0.242	0.000	1n		
ERZ773086.9221-NODE-9221-length-3688-cov-8.238646	3688	non-phage	0.036	0.993	False	True	0.378	0.000		1	0	0	0	5.148	0.000	-0.604	0.000	-6.562	0.000	-2.691	0.000	1n		
ERZ773086.9226-NODE-9226-length-3685-cov-2.439118	3685	non-phage	0.009	0.979	False	True	0.613	0.000		1	0	0	0	6.863	0.000	-0.487	0.000	-8.242	0.000	-2.449	0.000	1n		
ERZ773086.9227-NODE-9227-length-3685-cov-1.738017	3685	non-phage	0.026	0.987	False	True	0.448	0.000		1	0	0	0	5.832	0.000	-0.201	0.000	-4.469	0.000	-3.514	0.000	1n		
ERZ773086.9229-NODE-9229-length-3683-cov-40.555402	3683	non-phage	0.021	0.975	False	True	0.697	0.000		1	0	0	0	5.414	0.000	-0.879	0.000	-7.293	0.000	-3.727	0.000	1n		
ERZ773086.9228-NODE-9228-length-3684-cov-4.908239	3684	non-phage	0.059	0.847	False	False	0.452	0.000		1	0	0	0	5.191	0.000	0.115	0.000	-3.748	0.000	-3.287	0.000	1n		
ERZ773086.9232-NODE-9232-length-3683-cov-10.273429	3683	non-phage	0.003	0.960	False	True	0.729	0.000		1	0	0	0	6.359	0.000	-1.999	0.000	-9.445	0.000	-4.754	0.000	1n	ITR	13.000
ERZ773086.9230-NODE-9230-length-3683-cov-32.522602	3683	phage	0.647	0.160	False	False	0.477	0.000	bacteria	0	1	0	0	0.719	0.000	2.592	0.000	-2.053	0.000	-3.627	0.000	1V		
ERZ773086.9233-NODE-9233-length-3681-cov-10.488417	3681	non-phage	0.001	0.991	False	True	0.682	0.000		1	0	0	0	6.871	0.000	-2.732	0.000	-8.391	0.000	-3.900	0.000	1n		
ERZ773086.9234-NODE-9234-length-3681-cov-2.534197	3681	non-phage	0.185	0.971	False	False	0.357	0.000		1	0	0	0	4.805	0.000	1.245	0.000	-5.879	0.000	-4.094	0.000	1n		
ERZ773086.9231-NODE-9231-length-3683-cov-23.919239	3683	non-phage	0.039	0.989	False	False	0.415	0.000		1	0	0	0	5.922	0.000	0.437	0.000	-5.523	0.000	-4.539	0.000	1n		
ERZ773086.9235-NODE-9235-length-3681-cov-2.381412	3681	phage	0.929	0.205	False	False	0.418	0.000	bacteria	0	1	0	0	1.157	0.000	2.277	0.000	-2.332	0.000	-2.125	0.000	1V		
ERZ773086.9236-NODE-9236-length-3679-cov-72.191501	3679	non-phage	0.108	0.930	False	True	0.653	0.000		1	0	0	0	4.266	0.000	-0.008	0.000	-7.262	0.000	-4.020	0.000	1n		
ERZ773086.9238-NODE-9238-length-3679-cov-2.488962	3679	non-phage	0.029	0.989	False	False	0.426	0.000		1	0	0	0	6.426	0.000	0.564	0.000	-7.578	0.000	-3.943	0.000	1n		
ERZ773086.9239-NODE-9239-length-3679-cov-2.140453	3679	non-phage	0.029	0.993	False	False	0.650	0.000		1	0	0	0	6.273	0.000	0.394	0.000	-5.656	0.000	-3.658	0.000	1n		
ERZ773086.9240-NODE-9240-length-3678-cov-41.185482	3678	non-phage	0.066	0.897	False	True	0.659	0.000		1	0	0	0	4.348	0.000	-1.084	0.000	-4.594	0.000	-1.691	0.000	1n		
ERZ773086.9241-NODE-9241-length-3678-cov-4.343086	3678	non-phage	0.825	0.928	False	False	0.334	0.000		1	0	0	0	2.621	0.000	0.359	0.000	-6.305	0.000	0.305	0.000	1n		
ERZ773086.9242-NODE-9242-length-3677-cov-5.603258	3677	non-phage	0.094	0.984	False	False	0.646	0.000		1	0	0	0	4.828	0.000	0.379	0.000	-6.016	0.000	-3.707	0.000	1n		
ERZ773086.9237-NODE-9237-length-3679-cov-2.648179	3679	non-phage	0.022	0.994	False	False	0.409	0.000		1	0	0	0	6.492	0.000	0.332	0.000	-8.508	0.000	-3.879	0.000	1n		
ERZ773086.9243-NODE-9243-length-3677-cov-2.230536	3677	non-phage	0.054	0.982	False	False	0.294	0.000		1	0	0	0	5.266	0.000	0.124	0.000	-7.055	0.000	-3.191	0.000	1n		
ERZ773086.9244-NODE-9244-length-3677-cov-2.055218	3677	non-phage	0.456	0.629	False	True	0.417	0.000		1	0	0	0	3.148	0.000	-0.858	0.000	0.320	0.000	-2.646	0.000	1n		
ERZ773086.9245-NODE-9245-length-3676-cov-13.222038	3676	non-phage	0.055	0.989	False	False	0.318	0.000		1	0	0	0	5.445	0.000	0.332	0.000	-7.199	0.000	-3.219	0.000	1n		
ERZ773086.9246-NODE-9246-length-3675-cov-2.893646	3675	non-phage	0.242	0.900	False	True	0.329	0.000		1	0	0	0	3.492	0.000	-0.417	0.000	-4.637	0.000	-0.819	0.000	1n		
ERZ773086.9247-NODE-9247-length-3674-cov-31.722299	3674	non-phage	0.019	0.989	False	True	0.442	0.000		1	0	0	0	5.707	0.000	-1.124	0.000	-5.816	0.000	-1.864	0.000	1n		
ERZ773086.9249-NODE-9249-length-3673-cov-15.259259	3673	non-phage	1.441	0.179	False	False	0.483	0.000		0	0	1	0	-0.371	0.000	0.733	0.000	1.025	0.000	-3.613	0.000	1n		
ERZ773086.9250-NODE-9250-length-3673-cov-3.623549	3673	non-phage	0.070	0.954	False	True	0.280	0.000		1	0	0	0	4.777	0.000	-0.117	0.000	-5.434	0.000	-2.896	0.000	1n		
ERZ773086.9251-NODE-9251-length-3672-cov-3.552115	3672	non-phage	0.354	0.832	False	False	0.468	0.000		1	0	0	0	3.748	0.000	1.046	0.000	-3.826	0.000	-3.207	0.000	1n		
ERZ773086.9252-NODE-9252-length-3672-cov-3.490738	3672	non-phage	1.452	0.334	False	False	0.521	0.000		1	0	0	0	0.966	0.000	0.839	0.000	-0.302	0.000	-3.959	0.000	1n		
ERZ773086.9253-NODE-9253-length-3670-cov-2.952144	3670	non-phage	0.087	0.984	False	False	0.710	0.000		1	0	0	0	4.715	0.000	0.167	0.000	-8.148	0.000	-3.822	0.000	1n	DTR	14.000
ERZ773086.9254-NODE-9254-length-3669-cov-13.002767	3669	non-phage	1.130	0.700	False	True	0.568	0.000		1	0	0	0	1.898	0.000	-0.285	0.000	-7.039	0.000	0.737	0.000	1n		
ERZ773086.9255-NODE-9255-length-3669-cov-2.616215	3669	non-phage	0.038	0.994	False	False	0.586	0.000		1	0	0	0	5.613	0.000	0.030	0.000	-6.344	0.000	-3.029	0.000	1n		
ERZ773086.9248-NODE-9248-length-3674-cov-2.717049	3674	non-phage	0.434	0.681	False	False	0.423	0.000		1	0	0	0	3.857	0.000	1.488	0.000	-3.639	0.000	-3.588	0.000	1n		
ERZ773086.9256-NODE-9256-length-3669-cov-1.614001	3669	non-phage	0.197	0.890	False	False	0.471	0.000		1	0	0	0	5.125	0.000	1.656	0.000	-4.516	0.000	-5.578	0.000	1n		
ERZ773086.9258-NODE-9258-length-3668-cov-2.594520	3668	non-phage	0.033	0.978	False	False	0.405	0.000		1	0	0	0	6.750	0.000	1.077	0.000	-6.949	0.000	-4.363	0.000	1n		
ERZ773086.9259-NODE-9259-length-3667-cov-68.607973	3667	non-phage	0.091	0.950	False	False	0.693	0.000		1	0	0	0	4.574	0.000	0.091	0.000	-5.527	0.000	-4.059	0.000	1n		
ERZ773086.9257-NODE-9257-length-3668-cov-9.152782	3668	phage	1.020	0.426	False	False	0.294	0.000	bacteria	0	1	0	0	1.994	0.000	2.207	0.000	-4.617	0.000	-3.311	0.000	1V		
ERZ773086.9260-NODE-9260-length-3667-cov-12.836102	3667	phage	0.315	0.720	False	False	0.387	0.000	bacteria	0	1	0	0	1.375	0.000	4.195	0.000	-5.480	0.000	-4.539	0.000	1V		
ERZ773086.9262-NODE-9262-length-3667-cov-6.080011	3667	non-phage	0.030	0.982	False	False	0.428	0.000		1	0	0	0	6.152	0.000	0.329	0.000	-6.543	0.000	-3.461	0.000	1n		
ERZ773086.9263-NODE-9263-length-3666-cov-4.695929	3666	non-phage	0.095	0.959	False	True	0.296	0.000		1	0	0	0	4.398	0.000	-0.194	0.000	-7.215	0.000	-2.260	0.000	1n		
ERZ773086.9261-NODE-9261-length-3667-cov-9.010797	3667	phage	0.038	0.986	False	False	0.664	0.000	bacteria	0	1	0	0	-0.271	0.000	5.246	0.000	-6.645	0.000	-4.953	0.000	1V		
ERZ773086.9264-NODE-9264-length-3666-cov-3.304348	3666	non-phage	0.703	0.898	False	False	0.356	0.000		1	0	0	0	3.580	0.000	2.123	0.000	-9.836	0.000	-4.305	0.000	1n		
ERZ773086.9266-NODE-9266-length-3665-cov-2.391690	3665	non-phage	0.257	0.953	False	False	0.486	0.000		1	0	0	0	4.070	0.000	0.924	0.000	-3.691	0.000	-3.896	0.000	1n		
ERZ773086.9265-NODE-9265-length-3666-cov-2.212130	3666	non-phage	0.202	0.956	False	False	0.592	0.000		1	0	0	0	4.062	0.000	0.586	0.000	-5.535	0.000	-3.387	0.000	1n		
ERZ773086.9267-NODE-9267-length-3664-cov-3.038238	3664	non-phage	0.877	0.515	False	False	0.557	0.000		1	0	0	0	2.318	0.000	1.213	0.000	-2.271	0.000	-4.348	0.000	1n		
ERZ773086.9270-NODE-9270-length-3663-cov-20.681541	3663	non-phage	0.040	0.998	False	True	0.375	0.000		1	0	0	0	5.160	0.000	-1.525	0.000	-6.305	0.000	-0.771	0.000	1n		
ERZ773086.9268-NODE-9268-length-3664-cov-2.515101	3664	non-phage	0.053	0.974	False	False	0.613	0.000		1	0	0	0	6.871	0.000	1.764	0.000	-9.859	0.000	-4.117	0.000	1n		
ERZ773086.9269-NODE-9269-length-3663-cov-47.365299	3663	phage	0.081	0.767	False	False	0.305	0.000	bacteria	0	1	0	0	-0.065	0.000	4.586	0.000	-5.562	0.000	-3.643	0.000	1V		
ERZ773086.9271-NODE-9271-length-3663-cov-5.188747	3663	non-phage	0.997	0.493	False	False	0.338	0.000		1	0	0	0	2.027	0.000	1.101	0.000	-2.473	0.000	-2.146	0.000	1n		
ERZ773086.9273-NODE-9273-length-3663-cov-1.962029	3663	non-phage	0.095	0.914	False	False	0.413	0.000		1	0	0	0	4.727	0.000	0.241	0.000	-5.531	0.000	-2.887	0.000	1n		
ERZ773086.9272-NODE-9272-length-3663-cov-2.782982	3663	non-phage	0.059	0.927	False	True	0.382	0.000		1	0	0	0	4.520	0.000	-1.218	0.000	-3.477	0.000	-1.554	0.000	1n		
ERZ773086.9276-NODE-9276-length-3662-cov-2.371777	3662	non-phage	0.049	0.987	False	False	0.368	0.000		1	0	0	0	5.602	0.000	0.355	0.000	-6.324	0.000	-3.242	0.000	1n		
ERZ773086.9275-NODE-9275-length-3662-cov-4.778764	3662	non-phage	0.047	0.971	False	True	0.685	0.000		1	0	0	0	4.887	0.000	-0.479	0.000	-6.230	0.000	-3.156	0.000	1n		
ERZ773086.9277-NODE-9277-length-3662-cov-2.010535	3662	non-phage	0.011	0.979	False	True	0.622	0.000		1	0	0	0	6.289	0.000	-0.809	0.000	-6.160	0.000	-2.822	0.000	1n		
ERZ773086.9278-NODE-9278-length-3660-cov-16.341470	3660	non-phage	0.015	0.991	False	True	0.426	0.000		1	0	0	0	5.902	0.000	-0.764	0.000	-7.418	0.000	-3.668	0.000	1n		
ERZ773086.9279-NODE-9279-length-3660-cov-8.264632	3660	non-phage	0.012	0.877	False	True	0.727	0.000		1	0	0	0	5.410	0.000	-1.707	0.000	-6.004	0.000	-3.291	0.000	1n		
ERZ773086.9281-NODE-9281-length-3660-cov-2.378918	3660	non-phage	0.806	0.815	False	False	0.516	0.000		1	0	0	0	4.152	0.000	3.029	0.000	-8.414	0.000	-4.332	0.000	1n		
ERZ773086.9280-NODE-9280-length-3660-cov-8.094591	3660	non-phage	0.048	0.886	False	False	0.441	0.000		1	0	0	0	7.105	0.000	1.865	0.000	-8.508	0.000	-5.090	0.000	1n		
ERZ773086.9282-NODE-9282-length-3660-cov-2.113176	3660	non-phage	0.007	0.934	False	True	0.326	0.000		1	0	0	0	5.730	0.000	-3.031	0.000	-8.969	0.000	-2.201	0.000	1n		
ERZ773086.9274-NODE-9274-length-3662-cov-11.289992	3662	non-phage	0.017	0.914	False	False	0.483	0.000		1	0	0	0	6.812	0.000	0.278	0.000	-7.359	0.000	-2.852	0.000	1n		
ERZ773086.9283-NODE-9283-length-3659-cov-66.430355	3659	non-phage	0.145	0.911	False	False	0.675	0.000		1	0	0	0	3.977	0.000	0.006	0.000	-4.500	0.000	-3.158	0.000	1n		
ERZ773086.9284-NODE-9284-length-3659-cov-12.488346	3659	non-phage	0.375	0.889	False	False	0.703	0.000		1	0	0	0	3.770	0.000	1.165	0.000	-4.055	0.000	-3.305	0.000	1n		
ERZ773086.9285-NODE-9285-length-3659-cov-3.233352	3659	non-phage	0.133	0.979	False	False	0.291	0.000		1	0	0	0	4.480	0.000	0.400	0.000	-6.195	0.000	-2.508	0.000	1n		
ERZ773086.9286-NODE-9286-length-3659-cov-2.925638	3659	non-phage	0.051	0.960	False	True	0.667	0.000		1	0	0	0	5.094	0.000	-0.066	0.000	-8.523	0.000	-5.570	0.000	1n		
ERZ773086.9287-NODE-9287-length-3659-cov-2.041898	3659	non-phage	0.127	0.940	False	True	0.425	0.000		1	0	0	0	4.168	0.000	-0.088	0.000	-3.414	0.000	-2.381	0.000	1n		
ERZ773086.9288-NODE-9288-length-3658-cov-82.728004	3658	non-phage	1.009	0.568	False	False	0.520	0.000		1	0	0	0	1.943	0.000	1.553	0.000	-4.934	0.000	-3.229	0.000	1n		
ERZ773086.9289-NODE-9289-length-3658-cov-74.056064	3658	non-phage	0.062	0.949	False	True	0.693	0.000		1	0	0	0	4.824	0.000	-0.155	0.000	-6.371	0.000	-3.578	0.000	1n		
ERZ773086.9290-NODE-9290-length-3658-cov-5.479878	3658	phage	0.398	0.819	False	False	0.346	0.000	bacteria	0	1	0	0	0.934	0.000	3.436	0.000	-5.086	0.000	-3.670	0.000	1V		
ERZ773086.9291-NODE-9291-length-3658-cov-2.746045	3658	non-phage	0.130	0.978	False	True	0.570	0.000		1	0	0	0	4.254	0.000	-0.150	0.000	-8.266	0.000	-1.284	0.000	1n		
ERZ773086.9292-NODE-9292-length-3657-cov-1.874514	3657	phage	0.987	0.741	False	False	0.580	0.000	bacteria	0	1	0	0	4.121	0.000	4.398	0.000	-8.117	0.000	-4.797	0.000	1V		
ERZ773086.9293-NODE-9293-length-3657-cov-1.761521	3657	non-phage	0.999	0.752	False	False	0.585	0.000		1	0	0	0	2.504	0.000	2.299	0.000	-5.855	0.000	-4.742	0.000	1n		
ERZ773086.9294-NODE-9294-length-3656-cov-4.784227	3656	non-phage	0.007	0.980	False	True	0.685	0.000		1	0	0	0	5.883	0.000	-1.933	0.000	-6.473	0.000	-3.301	0.000	1n		
ERZ773086.9295-NODE-9295-length-3656-cov-3.552347	3656	non-phage	0.375	0.804	False	False	0.495	0.000		1	0	0	0	3.908	0.000	1.341	0.000	-8.508	0.000	-3.990	0.000	1n		
ERZ773086.9296-NODE-9296-length-3656-cov-2.307970	3656	phage	0.023	0.981	False	False	0.659	0.000	bacteria	0	1	0	0	-0.666	0.000	5.617	0.000	-7.695	0.000	-2.666	0.000	1V		
ERZ773086.9297-NODE-9297-length-3656-cov-2.255762	3656	non-phage	0.061	0.974	False	True	0.388	0.000		1	0	0	0	4.699	0.000	-0.484	0.000	-5.449	0.000	-2.270	0.000	1n		
ERZ773086.9298-NODE-9298-length-3655-cov-28.117778	3655	non-phage	0.662	0.702	False	False	0.430	0.000		1	0	0	0	3.027	0.000	1.397	0.000	-4.398	0.000	-3.459	0.000	1n		
ERZ773086.9301-NODE-9301-length-3655-cov-3.593056	3655	non-phage	0.223	0.674	False	True	0.476	0.000		1	0	0	0	4.227	0.000	-1.436	0.000	-4.992	0.000	0.718	0.000	1n		
ERZ773086.9299-NODE-9299-length-3655-cov-7.528056	3655	non-phage	1.646	0.317	False	False	0.457	0.000		0	0	0	1	0.518	0.000	0.173	0.000	-2.467	0.000	0.733	0.000	1n		
ERZ773086.9300-NODE-9300-length-3655-cov-3.857778	3655	non-phage	0.450	0.544	False	False	0.453	0.000		1	0	0	0	3.232	0.000	0.829	0.000	-4.141	0.000	-2.352	0.000	1n		
ERZ773086.9302-NODE-9302-length-3655-cov-2.157222	3655	non-phage	0.020	0.997	False	False	0.664	0.000		1	0	0	0	6.840	0.000	0.562	0.000	-7.082	0.000	-4.824	0.000	1n		
ERZ773086.9303-NODE-9303-length-3654-cov-31.475410	3654	non-phage	0.018	0.992	False	True	0.616	0.000		1	0	0	0	5.883	0.000	-0.688	0.000	-6.000	0.000	-2.912	0.000	1n		
ERZ773086.9305-NODE-9305-length-3654-cov-3.215338	3654	non-phage	0.696	0.712	False	False	0.333	0.000		1	0	0	0	2.699	0.000	1.011	0.000	-3.525	0.000	-2.094	0.000	1n		
ERZ773086.9307-NODE-9307-length-3654-cov-1.917477	3654	non-phage	0.410	0.649	False	False	0.407	0.000		1	0	0	0	3.543	0.000	0.937	0.000	-3.346	0.000	-1.812	0.000	1n	DTR	13.000
ERZ773086.9304-NODE-9304-length-3654-cov-3.805779	3654	non-phage	0.052	0.982	False	False	0.281	0.000		1	0	0	0	5.797	0.000	0.629	0.000	-8.953	0.000	-3.727	0.000	1n		
ERZ773086.9308-NODE-9308-length-3653-cov-41.546693	3653	non-phage	0.080	0.998	False	False	0.566	0.000		1	0	0	0	5.555	0.000	0.928	0.000	-6.281	0.000	-3.557	0.000	1n		
ERZ773086.9309-NODE-9309-length-3653-cov-4.570595	3653	non-phage	0.062	0.993	False	True	0.436	0.000		1	0	0	0	4.512	0.000	-1.804	0.000	-5.727	0.000	-0.865	0.000	1n		
ERZ773086.9306-NODE-9306-length-3654-cov-2.609614	3654	non-phage	0.120	0.895	False	True	0.687	0.000		1	0	0	0	4.078	0.000	-0.126	0.000	-5.035	0.000	-3.242	0.000	1n		
ERZ773086.9310-NODE-9310-length-3653-cov-2.245692	3653	non-phage	0.008	0.982	False	True	0.671	0.000		1	0	0	0	5.941	0.000	-1.461	0.000	-8.344	0.000	-3.756	0.000	1n		
ERZ773086.9311-NODE-9311-length-3652-cov-19.833194	3652	non-phage	0.592	0.897	False	True	0.256	0.000		1	0	0	0	3.209	0.000	-2.924	0.000	-6.586	0.000	1.358	0.000	1n		
ERZ773086.9312-NODE-9312-length-3652-cov-2.753962	3652	non-phage	0.091	0.988	False	False	0.333	0.000		1	0	0	0	5.145	0.000	0.634	0.000	-5.488	0.000	-3.023	0.000	1n		
ERZ773086.9313-NODE-9313-length-3651-cov-8.253893	3651	non-phage	0.318	0.988	False	True	0.629	0.000		1	0	0	0	3.527	0.000	-1.414	0.000	-4.879	0.000	0.435	0.000	1n		
ERZ773086.9314-NODE-9314-length-3651-cov-7.912403	3651	non-phage	1.396	0.325	False	True	0.463	0.000		1	0	0	0	1.104	0.000	-0.711	0.000	-2.666	0.000	0.671	0.000	1n		
ERZ773086.9315-NODE-9315-length-3651-cov-3.464961	3651	non-phage	0.036	0.911	False	True	0.346	0.000		1	0	0	0	4.734	0.000	-2.332	0.000	-7.254	0.000	-1.211	0.000	1n		
ERZ773086.9316-NODE-9316-length-3650-cov-3.645341	3650	non-phage	0.441	0.670	False	True	0.349	0.000		1	0	0	0	2.859	0.000	-0.395	0.000	-6.527	0.000	-0.419	0.000	1n		
ERZ773086.9318-NODE-9318-length-3650-cov-2.566620	3650	non-phage	0.005	0.969	False	True	0.742	0.000		1	0	0	0	6.289	0.000	-1.713	0.000	-8.086	0.000	-4.422	0.000	1n		
ERZ773086.9317-NODE-9317-length-3650-cov-3.331572	3650	non-phage	0.851	0.431	False	False	0.698	0.000		1	0	0	0	2.457	0.000	0.846	0.000	-0.941	0.000	-2.682	0.000	1n		
ERZ773086.9319-NODE-9319-length-3650-cov-2.078999	3650	non-phage	1.148	0.419	False	False	0.391	0.000		0	0	1	0	-0.690	0.000	-0.418	0.000	1.350	0.000	-2.086	0.000	1n		
ERZ773086.9320-NODE-9320-length-3649-cov-5.175849	3649	non-phage	0.018	0.954	False	True	0.677	0.000		1	0	0	0	5.109	0.000	-1.461	0.000	-5.500	0.000	-3.453	0.000	1n		
ERZ773086.9321-NODE-9321-length-3649-cov-3.142181	3649	non-phage	0.216	0.811	False	False	0.410	0.000		1	0	0	0	4.586	0.000	1.232	0.000	-4.859	0.000	-4.105	0.000	1n		
ERZ773086.9322-NODE-9322-length-3649-cov-2.478854	3649	non-phage	0.035	0.962	False	False	0.603	0.000		1	0	0	0	6.242	0.000	0.596	0.000	-5.457	0.000	-3.332	0.000	1n		
ERZ773086.9323-NODE-9323-length-3648-cov-2.759254	3648	non-phage	0.239	0.937	False	False	0.411	0.000		1	0	0	0	4.828	0.000	1.620	0.000	-6.305	0.000	-4.168	0.000	1n		
ERZ773086.9324-NODE-9324-length-3648-cov-1.930142	3648	non-phage	0.062	0.989	False	False	0.567	0.000		1	0	0	0	6.309	0.000	1.379	0.000	-6.867	0.000	-4.930	0.000	1n		
ERZ773086.9325-NODE-9325-length-3647-cov-2.513363	3647	non-phage	0.025	0.994	False	False	0.718	0.000		1	0	0	0	6.664	0.000	0.659	0.000	-6.762	0.000	-3.664	0.000	1n		
ERZ773086.9328-NODE-9328-length-3646-cov-13.804233	3646	non-phage	0.645	0.822	False	False	0.648	0.000		1	0	0	0	2.865	0.000	1.140	0.000	-5.551	0.000	-2.693	0.000	1n		
ERZ773086.9329-NODE-9329-length-3646-cov-10.337510	3646	non-phage	0.096	0.986	False	False	0.402	0.000		1	0	0	0	4.969	0.000	0.511	0.000	-5.023	0.000	-2.908	0.000	1n		
ERZ773086.9327-NODE-9327-length-3647-cov-2.000000	3647	non-phage	0.042	0.981	False	True	0.462	0.000		1	0	0	0	5.219	0.000	-0.335	0.000	-4.152	0.000	-2.875	0.000	1n		
ERZ773086.9326-NODE-9326-length-3647-cov-2.434855	3647	non-phage	0.535	0.828	False	False	0.574	0.000		1	0	0	0	3.365	0.000	1.343	0.000	-4.543	0.000	-3.477	0.000	1n		
ERZ773086.9330-NODE-9330-length-3645-cov-23.294986	3645	non-phage	1.453	0.276	False	False	0.574	0.000		0	0	1	0	1.095	0.000	-0.699	0.000	1.214	0.000	-1.576	0.000	1n		
ERZ773086.9332-NODE-9332-length-3645-cov-4.414485	3645	non-phage	1.089	0.696	False	True	0.302	0.000		1	0	0	0	1.977	0.000	-1.446	0.000	-6.133	0.000	1.550	0.000	1n		
ERZ773086.9331-NODE-9331-length-3645-cov-9.750696	3645	non-phage	0.003	0.942	False	True	0.750	0.000		1	0	0	0	6.254	0.000	-2.725	0.000	-7.148	0.000	-3.357	0.000	1n		
ERZ773086.9333-NODE-9333-length-3645-cov-3.826184	3645	non-phage	0.004	0.983	False	True	0.713	0.000		1	0	0	0	6.477	0.000	-1.799	0.000	-8.008	0.000	-4.211	0.000	1n		
ERZ773086.9334-NODE-9334-length-3645-cov-3.545404	3645	non-phage	0.019	0.987	False	False	0.538	0.000		1	0	0	0	6.875	0.000	0.525	0.000	-7.293	0.000	-4.066	0.000	1n		
ERZ773086.9335-NODE-9335-length-3645-cov-3.271031	3645	non-phage	0.023	0.793	False	True	0.472	0.000		1	0	0	0	5.805	0.000	-2.090	0.000	-6.520	0.000	-0.542	0.000	1n		
ERZ773086.9337-NODE-9337-length-3645-cov-2.240390	3645	phage	0.028	0.956	False	False	0.319	0.000	bacteria	0	1	0	0	-0.759	0.000	5.223	0.000	-6.703	0.000	-3.438	0.000	1V		
ERZ773086.9338-NODE-9338-length-3645-cov-1.809192	3645	non-phage	0.103	0.962	False	False	0.587	0.000		1	0	0	0	6.410	0.000	2.107	0.000	-7.301	0.000	-4.723	0.000	1n		
ERZ773086.9336-NODE-9336-length-3645-cov-2.899721	3645	non-phage	1.034	0.587	False	False	0.574	0.000		1	0	0	0	2.236	0.000	2.088	0.000	-5.289	0.000	-2.639	0.000	1n		
ERZ773086.9339-NODE-9339-length-3644-cov-4.337977	3644	non-phage	0.048	0.983	False	True	0.478	0.000		1	0	0	0	4.867	0.000	-1.472	0.000	-8.164	0.000	-0.953	0.000	1n		
ERZ773086.9340-NODE-9340-length-3643-cov-105.458473	3643	non-phage	0.139	0.877	False	True	0.634	0.000		1	0	0	0	3.713	0.000	-0.416	0.000	-4.531	0.000	-2.639	0.000	1n		
ERZ773086.9341-NODE-9341-length-3643-cov-9.665831	3643	non-phage	0.034	0.986	False	True	0.367	0.000		1	0	0	0	5.094	0.000	-0.912	0.000	-5.988	0.000	-2.146	0.000	1n		
ERZ773086.9342-NODE-9342-length-3643-cov-3.267001	3643	non-phage	0.049	0.994	False	False	0.667	0.000		1	0	0	0	6.246	0.000	1.030	0.000	-7.633	0.000	-3.494	0.000	1n		
ERZ773086.9345-NODE-9345-length-3642-cov-33.990521	3642	non-phage	0.144	0.977	False	False	0.561	0.000		1	0	0	0	5.090	0.000	1.208	0.000	-8.250	0.000	-4.027	0.000	1n		
ERZ773086.9343-NODE-9343-length-3643-cov-3.175585	3643	non-phage	0.125	0.550	False	True	0.415	0.000		1	0	0	0	4.660	0.000	-0.293	0.000	-0.274	0.000	-3.229	0.000	1n		
ERZ773086.9344-NODE-9344-length-3643-cov-2.200111	3643	non-phage	0.005	0.949	False	True	0.587	0.000		1	0	0	0	7.078	0.000	-0.770	0.000	-7.043	0.000	-3.555	0.000	1n		
ERZ773086.9346-NODE-9346-length-3642-cov-8.357123	3642	non-phage	1.481	0.356	False	False	0.399	0.000		0	0	0	1	0.342	0.000	0.594	0.000	-4.203	0.000	1.287	0.000	1n		
ERZ773086.9348-NODE-9348-length-3642-cov-2.549763	3642	phage	0.999	0.870	False	False	0.358	0.000	bacteria	0	1	0	0	3.014	0.000	3.148	0.000	-5.375	0.000	-5.656	0.000	1V		
ERZ773086.9347-NODE-9347-length-3642-cov-2.595762	3642	phage	0.608	0.563	False	False	0.304	0.000	bacteria	0	1	0	0	0.628	0.000	2.564	0.000	-4.125	0.000	-2.406	0.000	1V		
ERZ773086.9349-NODE-9349-length-3641-cov-169.729225	3641	non-phage	0.019	0.977	False	True	0.688	0.000		1	0	0	0	5.824	0.000	-0.548	0.000	-8.859	0.000	-4.723	0.000	1n		
ERZ773086.9351-NODE-9351-length-3641-cov-17.380926	3641	phage	1.498	0.497	False	False	0.649	0.000	bacteria	0	1	0	0	1.052	0.000	1.129	0.000	-3.578	0.000	0.087	0.000	1V		
ERZ773086.9352-NODE-9352-length-3640-cov-1.822873	3640	non-phage	0.201	0.831	False	False	0.358	0.000		1	0	0	0	4.672	0.000	1.213	0.000	-5.812	0.000	-3.561	0.000	1n		
